artists,available_markets,disc_number,duration_ms,explicit,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.available_markets,album.external_urls.spotify,album.href,album.id,album.images,album.is_playable,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,external_ids.isrc,external_urls.spotify,time_range,duration_min
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6zlR5ttMfMNmwf2lecU9Cc'}, 'href': 'https://api.spotify.com/v1/artists/6zlR5ttMfMNmwf2lecU9Cc', 'id': '6zlR5ttMfMNmwf2lecU9Cc', 'name': 'Sam Fender', 'type': 'artist', 'uri': 'spotify:artist:6zlR5ttMfMNmwf2lecU9Cc'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",1,250973,False,https://api.spotify.com/v1/tracks/10MJWoKUV6AthUYR323MqB,10MJWoKUV6AthUYR323MqB,False,True,Nostalgia's Lie,64,,2,track,spotify:track:10MJWoKUV6AthUYR323MqB,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6zlR5ttMfMNmwf2lecU9Cc'}, 'href': 'https://api.spotify.com/v1/artists/6zlR5ttMfMNmwf2lecU9Cc', 'id': '6zlR5ttMfMNmwf2lecU9Cc', 'name': 'Sam Fender', 'type': 'artist', 'uri': 'spotify:artist:6zlR5ttMfMNmwf2lecU9Cc'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",https://open.spotify.com/album/6Abecbed8BYAdHy9RaVoY7,https://api.spotify.com/v1/albums/6Abecbed8BYAdHy9RaVoY7,6Abecbed8BYAdHy9RaVoY7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273236df2fbddaf61fe0926284f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02236df2fbddaf61fe0926284f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851236df2fbddaf61fe0926284f', 'width': 64}]",True,People Watching,2025-02-21,day,11,album,spotify:album:6Abecbed8BYAdHy9RaVoY7,GBUM72403258,https://open.spotify.com/track/10MJWoKUV6AthUYR323MqB,short_term,4.182883333333334
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/02MhYKsdx702etMa6tIDEA'}, 'href': 'https://api.spotify.com/v1/artists/02MhYKsdx702etMa6tIDEA', 'id': '02MhYKsdx702etMa6tIDEA', 'name': 'Permanent (Joy)', 'type': 'artist', 'uri': 'spotify:artist:02MhYKsdx702etMa6tIDEA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7GRJzNqBhBrhB9axaHsLlP'}, 'href': 'https://api.spotify.com/v1/artists/7GRJzNqBhBrhB9axaHsLlP', 'id': '7GRJzNqBhBrhB9axaHsLlP', 'name': 'Blondes', 'type': 'artist', 'uri': 'spotify:artist:7GRJzNqBhBrhB9axaHsLlP'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",1,208865,False,https://api.spotify.com/v1/tracks/5p1ENOOTAMHVmbyBITaC5a,5p1ENOOTAMHVmbyBITaC5a,False,True,Josephine,32,,1,track,spotify:track:5p1ENOOTAMHVmbyBITaC5a,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/02MhYKsdx702etMa6tIDEA'}, 'href': 'https://api.spotify.com/v1/artists/02MhYKsdx702etMa6tIDEA', 'id': '02MhYKsdx702etMa6tIDEA', 'name': 'Permanent (Joy)', 'type': 'artist', 'uri': 'spotify:artist:02MhYKsdx702etMa6tIDEA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7GRJzNqBhBrhB9axaHsLlP'}, 'href': 'https://api.spotify.com/v1/artists/7GRJzNqBhBrhB9axaHsLlP', 'id': '7GRJzNqBhBrhB9axaHsLlP', 'name': 'Blondes', 'type': 'artist', 'uri': 'spotify:artist:7GRJzNqBhBrhB9axaHsLlP'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",https://open.spotify.com/album/6MftmlqbWLV0HFWPuyXaGe,https://api.spotify.com/v1/albums/6MftmlqbWLV0HFWPuyXaGe,6MftmlqbWLV0HFWPuyXaGe,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27340771097bb716a0a7dfec29d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0240771097bb716a0a7dfec29d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485140771097bb716a0a7dfec29d', 'width': 64}]",True,Josephine,2024-09-13,day,1,album,spotify:album:6MftmlqbWLV0HFWPuyXaGe,GBMA22368572,https://open.spotify.com/track/5p1ENOOTAMHVmbyBITaC5a,short_term,3.4810833333333333
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5rebfYbZVIhbRVcRKWVOAh'}, 'href': 'https://api.spotify.com/v1/artists/5rebfYbZVIhbRVcRKWVOAh', 'id': '5rebfYbZVIhbRVcRKWVOAh', 'name': 'HUNNY', 'type': 'artist', 'uri': 'spotify:artist:5rebfYbZVIhbRVcRKWVOAh'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",1,213706,False,https://api.spotify.com/v1/tracks/4tyJ6cRDQOQMeZLwMqFjax,4tyJ6cRDQOQMeZLwMqFjax,False,True,Cry For Me,44,,1,track,spotify:track:4tyJ6cRDQOQMeZLwMqFjax,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5rebfYbZVIhbRVcRKWVOAh'}, 'href': 'https://api.spotify.com/v1/artists/5rebfYbZVIhbRVcRKWVOAh', 'id': '5rebfYbZVIhbRVcRKWVOAh', 'name': 'HUNNY', 'type': 'artist', 'uri': 'spotify:artist:5rebfYbZVIhbRVcRKWVOAh'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",https://open.spotify.com/album/6JnNMpc7Aekms1ly5U2OLq,https://api.spotify.com/v1/albums/6JnNMpc7Aekms1ly5U2OLq,6JnNMpc7Aekms1ly5U2OLq,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e3d82c309b8db3a153516715', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e3d82c309b8db3a153516715', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e3d82c309b8db3a153516715', 'width': 64}]",True,Pain / Ache / Loving,2015-10-09,day,5,album,spotify:album:6JnNMpc7Aekms1ly5U2OLq,TCACD1555744,https://open.spotify.com/track/4tyJ6cRDQOQMeZLwMqFjax,short_term,3.5617666666666667
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5N5jf98OOEf3uAIJpi1deD'}, 'href': 'https://api.spotify.com/v1/artists/5N5jf98OOEf3uAIJpi1deD', 'id': '5N5jf98OOEf3uAIJpi1deD', 'name': 'The Royston Club', 'type': 'artist', 'uri': 'spotify:artist:5N5jf98OOEf3uAIJpi1deD'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",1,198266,False,https://api.spotify.com/v1/tracks/5zXfnTSDjAWfUeRTSWM1uq,5zXfnTSDjAWfUeRTSWM1uq,False,True,The Patch Where Nothing Grows,54,,2,track,spotify:track:5zXfnTSDjAWfUeRTSWM1uq,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5N5jf98OOEf3uAIJpi1deD'}, 'href': 'https://api.spotify.com/v1/artists/5N5jf98OOEf3uAIJpi1deD', 'id': '5N5jf98OOEf3uAIJpi1deD', 'name': 'The Royston Club', 'type': 'artist', 'uri': 'spotify:artist:5N5jf98OOEf3uAIJpi1deD'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",https://open.spotify.com/album/3Cev9xMaHpqf4QOdwkm4hc,https://api.spotify.com/v1/albums/3Cev9xMaHpqf4QOdwkm4hc,3Cev9xMaHpqf4QOdwkm4hc,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273702c76cd3f6d335f90d2894d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02702c76cd3f6d335f90d2894d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851702c76cd3f6d335f90d2894d', 'width': 64}]",True,Songs For The Spine,2025-08-08,day,10,album,spotify:album:3Cev9xMaHpqf4QOdwkm4hc,USZXT2557138,https://open.spotify.com/track/5zXfnTSDjAWfUeRTSWM1uq,short_term,3.3044333333333333
