played_at,context,track.album.album_type,track.album.artists,track.album.available_markets,track.album.external_urls.spotify,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.explicit,track.external_ids.isrc,track.external_urls.spotify,track.href,track.id,track.is_local,track.name,track.popularity,track.preview_url,track.track_number,track.type,track.uri,context.type,context.external_urls.spotify,context.href,context.uri
2025-12-01 14:09:50.630000+00:00,,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2E2W9MFs2OLciSGq8Mp03r'}, 'href': 'https://api.spotify.com/v1/artists/2E2W9MFs2OLciSGq8Mp03r', 'id': '2E2W9MFs2OLciSGq8Mp03r', 'name': 'Cousin Simple', 'type': 'artist', 'uri': 'spotify:artist:2E2W9MFs2OLciSGq8Mp03r'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",https://open.spotify.com/album/3RmclHYCIj2RcVsXqFHXuT,https://api.spotify.com/v1/albums/3RmclHYCIj2RcVsXqFHXuT,3RmclHYCIj2RcVsXqFHXuT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732c8f7c76fb3224dc4c8c2865', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022c8f7c76fb3224dc4c8c2865', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512c8f7c76fb3224dc4c8c2865', 'width': 64}]",Sugarcoat,2024-01-19,day,6,album,spotify:album:3RmclHYCIj2RcVsXqFHXuT,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2E2W9MFs2OLciSGq8Mp03r'}, 'href': 'https://api.spotify.com/v1/artists/2E2W9MFs2OLciSGq8Mp03r', 'id': '2E2W9MFs2OLciSGq8Mp03r', 'name': 'Cousin Simple', 'type': 'artist', 'uri': 'spotify:artist:2E2W9MFs2OLciSGq8Mp03r'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",1,165701,False,QZZEB2387907,https://open.spotify.com/track/7AyjhxrYKgmLBdpwuIptEW,https://api.spotify.com/v1/tracks/7AyjhxrYKgmLBdpwuIptEW,7AyjhxrYKgmLBdpwuIptEW,False,Poison Ivy,40,,4,track,spotify:track:7AyjhxrYKgmLBdpwuIptEW,playlist,https://open.spotify.com/playlist/37i9dQZF1EP6YuccBxUcC1,https://api.spotify.com/v1/playlists/37i9dQZF1EP6YuccBxUcC1,spotify:playlist:37i9dQZF1EP6YuccBxUcC1
2025-12-01 14:12:20.010000+00:00,,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2cWGltn2fZoaAiIhuQyw5h'}, 'href': 'https://api.spotify.com/v1/artists/2cWGltn2fZoaAiIhuQyw5h', 'id': '2cWGltn2fZoaAiIhuQyw5h', 'name': 'The Manatees', 'type': 'artist', 'uri': 'spotify:artist:2cWGltn2fZoaAiIhuQyw5h'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",https://open.spotify.com/album/7ertla8ddHR7KffGxpxno2,https://api.spotify.com/v1/albums/7ertla8ddHR7KffGxpxno2,7ertla8ddHR7KffGxpxno2,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ed102d0e03724ff049b8d41e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ed102d0e03724ff049b8d41e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ed102d0e03724ff049b8d41e', 'width': 64}]",Have It All,2022-02-18,day,4,album,spotify:album:7ertla8ddHR7KffGxpxno2,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2cWGltn2fZoaAiIhuQyw5h'}, 'href': 'https://api.spotify.com/v1/artists/2cWGltn2fZoaAiIhuQyw5h', 'id': '2cWGltn2fZoaAiIhuQyw5h', 'name': 'The Manatees', 'type': 'artist', 'uri': 'spotify:artist:2cWGltn2fZoaAiIhuQyw5h'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",1,167573,False,USL4Q2002494,https://open.spotify.com/track/0AgcJ4uUhbphqAJyKQonkp,https://api.spotify.com/v1/tracks/0AgcJ4uUhbphqAJyKQonkp,0AgcJ4uUhbphqAJyKQonkp,False,Know You,29,,2,track,spotify:track:0AgcJ4uUhbphqAJyKQonkp,playlist,https://open.spotify.com/playlist/37i9dQZF1EP6YuccBxUcC1,https://api.spotify.com/v1/playlists/37i9dQZF1EP6YuccBxUcC1,spotify:playlist:37i9dQZF1EP6YuccBxUcC1
2025-12-01 14:15:50.378000+00:00,,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1UaakNB6sGB5ay8xkNs8QQ'}, 'href': 'https://api.spotify.com/v1/artists/1UaakNB6sGB5ay8xkNs8QQ', 'id': '1UaakNB6sGB5ay8xkNs8QQ', 'name': 'Wanderwild', 'type': 'artist', 'uri': 'spotify:artist:1UaakNB6sGB5ay8xkNs8QQ'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",https://open.spotify.com/album/5ItGiXPQNV4ZFMabtUlick,https://api.spotify.com/v1/albums/5ItGiXPQNV4ZFMabtUlick,5ItGiXPQNV4ZFMabtUlick,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27351cf048dfcc8325b68e34a6d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0251cf048dfcc8325b68e34a6d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485151cf048dfcc8325b68e34a6d', 'width': 64}]",Doorway,2019-08-30,day,1,album,spotify:album:5ItGiXPQNV4ZFMabtUlick,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1UaakNB6sGB5ay8xkNs8QQ'}, 'href': 'https://api.spotify.com/v1/artists/1UaakNB6sGB5ay8xkNs8QQ', 'id': '1UaakNB6sGB5ay8xkNs8QQ', 'name': 'Wanderwild', 'type': 'artist', 'uri': 'spotify:artist:1UaakNB6sGB5ay8xkNs8QQ'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",1,188959,False,USAT21904506,https://open.spotify.com/track/6BoBUHlcMMvj3YCMQHojF4,https://api.spotify.com/v1/tracks/6BoBUHlcMMvj3YCMQHojF4,6BoBUHlcMMvj3YCMQHojF4,False,Doorway,33,,1,track,spotify:track:6BoBUHlcMMvj3YCMQHojF4,playlist,https://open.spotify.com/playlist/37i9dQZF1EP6YuccBxUcC1,https://api.spotify.com/v1/playlists/37i9dQZF1EP6YuccBxUcC1,spotify:playlist:37i9dQZF1EP6YuccBxUcC1
2025-12-01 14:19:24.909000+00:00,,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wMknlekLTOb4vRWn61NO5'}, 'href': 'https://api.spotify.com/v1/artists/2wMknlekLTOb4vRWn61NO5', 'id': '2wMknlekLTOb4vRWn61NO5', 'name': 'The Backfires', 'type': 'artist', 'uri': 'spotify:artist:2wMknlekLTOb4vRWn61NO5'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",https://open.spotify.com/album/7xSHU9RwIHztIHj1QO7I0n,https://api.spotify.com/v1/albums/7xSHU9RwIHztIHj1QO7I0n,7xSHU9RwIHztIHj1QO7I0n,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d09c9bb86f9589ba2762107c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d09c9bb86f9589ba2762107c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d09c9bb86f9589ba2762107c', 'width': 64}]",Blindsided,2022-04-12,day,1,album,spotify:album:7xSHU9RwIHztIHj1QO7I0n,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wMknlekLTOb4vRWn61NO5'}, 'href': 'https://api.spotify.com/v1/artists/2wMknlekLTOb4vRWn61NO5', 'id': '2wMknlekLTOb4vRWn61NO5', 'name': 'The Backfires', 'type': 'artist', 'uri': 'spotify:artist:2wMknlekLTOb4vRWn61NO5'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",1,207324,False,QZ93L2206220,https://open.spotify.com/track/6hvXNR1qePlo3JypLGVm5v,https://api.spotify.com/v1/tracks/6hvXNR1qePlo3JypLGVm5v,6hvXNR1qePlo3JypLGVm5v,False,Blindsided,38,,1,track,spotify:track:6hvXNR1qePlo3JypLGVm5v,playlist,https://open.spotify.com/playlist/37i9dQZF1EP6YuccBxUcC1,https://api.spotify.com/v1/playlists/37i9dQZF1EP6YuccBxUcC1,spotify:playlist:37i9dQZF1EP6YuccBxUcC1
